X,Y,Z,area,volume,atomic_block,cellId,baseCellId,velocity_x,velocity_y,velocity_z
3.6996e-05,5.84803e-05,2.31361e-05,1.29363e-10,8.1116e-17,4,8201,8201,0.000214215,2.9519e-07,-9.46259e-07
0.000481116,3.85265e-05,1.98909e-05,1.29222e-10,8.11164e-17,68,8244,8244,9.5976e-05,2.54656e-05,-5.69472e-07
0.000307115,9.48079e-05,1.99207e-05,1.29636e-10,8.11141e-17,43,8312,8312,0.000215137,5.67279e-05,1.5485e-06
0.000408417,0.000109329,1.86324e-05,1.29182e-10,8.11165e-17,59,8313,8313,0.000270919,-7.49497e-05,-2.28428e-06
0.000674039,7.01445e-05,1.83737e-05,1.28958e-10,8.1117e-17,97,8325,8325,0.000243657,5.19569e-07,-7.68972e-07
0.00041598,0.000100287,2.01308e-05,1.29126e-10,8.11163e-17,59,8379,8379,0.000250225,-6.94511e-05,-1.0112e-06
8.47056e-05,5.90178e-05,1.20991e-05,1.29278e-10,8.11162e-17,12,8408,8408,0.000242694,-6.64684e-07,9.33426e-07
0.000542403,7.07571e-05,7.80939e-06,1.29297e-10,8.11162e-17,77,8433,8433,0.000156236,-4.03001e-05,-2.33849e-06
0.000649538,5.42414e-05,1.62316e-05,1.29307e-10,8.1116e-17,92,8466,8466,0.000188565,-6.90604e-07,2.07619e-07
7.80274e-05,6.64471e-05,1.64587e-05,1.29178e-10,8.1116e-17,10,8662,8662,0.000275195,5.29747e-07,-4.46258e-06
0.00032074,2.06083e-05,1.57412e-05,1.29252e-10,8.11163e-17,44,8778,8778,0.000114418,-3.07758e-05,2.15684e-07
0.000556465,6.32991e-05,1.11362e-05,1.29384e-10,8.1116e-17,78,8832,8832,0.000226226,-1.83204e-05,-4.69712e-06
0.000358065,0.000122273,2.17526e-05,1.29111e-10,8.11171e-17,51,9086,9086,0.000176427,3.33938e-05,1.63967e-06
0.000445501,0.000104736,1.08309e-05,1.29017e-10,8.11175e-17,63,9191,9191,0.000141377,-4.1017e-05,2.27158e-07
0.00054459,6.59889e-05,2.78592e-05,1.29652e-10,8.11146e-17,78,9312,9312,9.69981e-05,-2.5785e-05,7.7306e-06
0.000603916,7.24219e-05,1.13199e-05,1.28722e-10,8.11182e-17,87,9338,9338,0.000172351,8.22812e-07,-4.65676e-07
0.000188081,5.46219e-05,1.72404e-05,1.29235e-10,8.1116e-17,26,9397,9397,0.000157627,6.76026e-06,-1.33362e-06
0.000435936,0.00010267,1.05338e-05,1.28977e-10,8.11169e-17,63,9405,9405,0.000214916,-5.787e-05,-6.76377e-07
0.00041799,0.000108131,2.29484e-05,1.29431e-10,8.11151e-17,59,9436,9436,0.000204216,-5.77492e-05,1.22464e-06
0.000102374,5.61862e-05,1.92344e-05,1.28947e-10,8.11176e-17,14,9487,9487,0.000219675,4.21295e-07,1.69912e-07
3.54592e-05,6.64195e-05,2.7397e-05,1.29552e-10,8.11148e-17,4,9489,9489,0.000151058,2.34519e-06,1.21846e-07
0.000251286,7.831e-05,2.10791e-05,1.29344e-10,8.11156e-17,35,9491,9491,0.00016756,4.52873e-05,2.51181e-06
0.000209572,6.87829e-05,2.1786e-05,1.28951e-10,8.11173e-17,29,9508,9508,0.000187828,7.6197e-05,5.21286e-06
0.000622163,6.93585e-05,1.95424e-05,1.29393e-10,8.11154e-17,89,9645,9645,0.000247655,-7.59227e-07,9.79699e-07
0.000441036,9.30653e-05,1.04678e-05,1.29151e-10,8.11161e-17,63,9649,9649,0.000211769,-5.89648e-05,1.40897e-06
0.000292336,9.09563e-05,8.8639e-06,1.28961e-10,8.1117e-17,41,9935,9935,0.000147698,4.0407e-05,1.61606e-06
9.55074e-05,6.39085e-05,1.20561e-05,1.29242e-10,8.1116e-17,12,10020,10020,0.000265931,5.544e-07,1.87301e-06
0.000613368,6.51539e-05,1.94674e-05,1.2936e-10,8.11158e-17,88,10024,10024,0.000273362,1.75565e-06,-7.41316e-07
0.000282235,9.36613e-05,1.04543e-05,1.28908e-10,8.11176e-17,41,10053,10053,0.000230526,6.37455e-05,-2.63948e-07
0.000335675,0.000107379,2.21721e-05,1.2907e-10,8.11173e-17,47,10199,10199,0.000240517,6.36969e-05,-3.1808e-06
0.000104381,7.19918e-05,1.11641e-05,1.29129e-10,8.11166e-17,15,10300,10300,0.000180232,-5.26974e-08,5.92102e-07
0.000159455,5.65029e-05,1.37619e-05,1.29343e-10,8.11158e-17,22,10329,10329,0.000216921,1.43716e-06,-1.08854e-06
0.000163184,6.52552e-05,2.02626e-05,1.29342e-10,8.11157e-17,22,10362,10362,0.000262391,1.12417e-05,-4.91668e-06
0.00043379,9.78966e-05,2.42807e-05,1.28919e-10,8.11175e-17,63,10390,10390,0.000210365,-5.59252e-05,6.19308e-07
0.000363901,0.000106799,1.53003e-05,1.29217e-10,8.11156e-17,53,10602,10602,0.000187035,1.61946e-05,2.00648e-06
0.000395216,0.00010918,8.46197e-06,1.29586e-10,8.11151e-17,57,10672,10672,0.000199861,-5.26013e-05,3.05162e-08
0.00059563,5.90106e-05,2.01974e-05,1.29095e-10,8.11164e-17,84,10775,10775,0.000245469,-8.61082e-07,-6.55621e-07
0.000156287,6.74937e-05,1.14654e-05,1.29512e-10,8.11148e-17,23,10921,10921,0.000240744,7.93053e-07,5.21521e-07
0.000284909,0.000100893,2.4952e-05,1.29165e-10,8.11173e-17,41,11038,11038,0.000158329,4.25852e-05,-1.69888e-07
0.000113696,6.02542e-05,2.36259e-05,1.2901e-10,8.11166e-17,16,11146,11146,0.000224305,-1.35195e-07,-2.02965e-06
6.16389e-05,7.39229e-05,1.70546e-05,1.29558e-10,8.11143e-17,9,11236,11236,0.000168218,2.54498e-06,-1.18126e-06
0.000681888,7.22767e-05,1.47045e-05,1.29258e-10,8.1116e-17,99,11261,11261,0.000204297,-3.00856e-07,-2.5064e-06
0.000365339,8.84593e-06,2.0585e-05,1.29214e-10,8.11166e-17,52,11323,11323,8.74182e-05,-3.13462e-06,6.07892e-07
6.00176e-05,6.23963e-05,1.49487e-05,1.29278e-10,8.1116e-17,8,11342,11342,0.000279394,4.87557e-06,1.73951e-06
0.000605743,5.69889e-05,2.01239e-05,1.29197e-10,8.1116e-17,86,11401,11401,0.00022689,1.64147e-06,6.4268e-07
2.57169e-05,5.90133e-05,1.20333e-05,1.29099e-10,8.11165e-17,2,11581,11581,0.000241747,1.41848e-06,4.29874e-08
0.000532426,7.25725e-05,5.54301e-06,1.28671e-10,8.11186e-17,77,11589,11589,0.000110193,-3.69888e-05,1.93067e-06
0.000515297,7.78698e-05,2.21255e-05,1.29319e-10,8.11156e-17,73,11643,11643,0.000241279,-6.84137e-05,1.62596e-06
0.000219279,7.04812e-05,2.05846e-05,1.29593e-10,8.11148e-17,31,11750,11750,0.000191157,5.71261e-05,1.41219e-06
0.000468171,8.53895e-05,1.13885e-05,1.29051e-10,8.11178e-17,67,11842,11842,0.000220222,-5.6657e-05,1.5137e-07
0.000543564,7.40626e-05,2.05163e-05,1.29431e-10,8.11152e-17,79,12037,12037,0.000200373,-5.08956e-05,-1.422e-06
0.000533929,7.13689e-05,2.34351e-05,1.2949e-10,8.1115e-17,77,12108,12108,0.000196664,-6.66994e-05,-1.1128e-06
0.000492242,8.75947e-05,2.28017e-05,1.29437e-10,8.11148e-17,71,12161,12161,0.000219833,-5.72234e-05,-1.30612e-06
0.000640937,5.94185e-05,2.9148e-05,1.29302e-10,8.11161e-17,92,12174,12174,9.20842e-05,9.90062e-08,-3.15552e-07
0.000182309,5.98077e-05,2.30614e-05,1.2928e-10,8.11157e-17,26,12187,12187,0.000178893,1.22542e-05,-5.44677e-06
4.4176e-05,6.30427e-05,1.10156e-05,1.29168e-10,8.11163e-17,6,12376,12376,0.000255413,-1.67508e-06,1.36288e-06
0.000353642,0.000120265,1.34367e-05,1.28946e-10,8.11179e-17,51,12504,12504,0.00021916,5.1738e-05,-1.31872e-06
0.000588344,5.33769e-05,2.0244e-05,1.29554e-10,8.11155e-17,84,12554,12554,0.000152715,-1.56115e-06,1.23624e-06
0.000249214,9.49748e-05,1.93982e-05,1.29044e-10,8.11171e-17,35,12634,12634,0.000166676,4.40648e-05,-1.76464e-06
0.000235335,8.86661e-05,2.32887e-05,1.29002e-10,8.1117e-17,33,12695,12695,0.000175328,4.48362e-05,-3.79789e-07
0.000405567,0.000114613,9.55612e-06,1.29606e-10,8.11143e-17,57,12715,12715,0.000143767,-3.81435e-05,1.04369e-06
0.000155344,7.30469e-05,2.23378e-05,1.29712e-10,8.11141e-17,23,12781,12781,0.00015285,1.732e-06,1.6631e-06
0.000124317,6.62125e-05,2.60279e-05,1.29174e-10,8.11164e-17,16,12855,12855,0.000186987,1.57921e-06,-1.10132e-06
0.000109022,5.17108e-05,1.16424e-05,1.2874e-10,8.11189e-17,14,12928,12928,9.42356e-05,1.13709e-06,-1.34205e-06
0.0002449,4.14989e-05,1.83001e-05,1.2914e-10,8.11165e-17,34,12956,12956,0.000113502,-3.09124e-05,3.58632e-07
5.4579e-05,6.83114e-05,1.10446e-05,1.2918e-10,8.11157e-17,7,13063,13063,0.000228318,1.25908e-07,-4.31999e-08
0.000398445,0.000110822,1.75237e-05,1.29322e-10,8.11158e-17,57,13064,13064,0.000277969,-7.60955e-05,1.47621e-06
0.000459497,9.7787e-05,1.86911e-05,1.28902e-10,8.11181e-17,65,13162,13162,0.00024255,-6.77791e-05,7.49761e-07
0.00069763,6.01905e-05,1.14891e-05,1.29187e-10,8.1116e-17,100,13253,13253,0.000247215,1.604e-07,1.74674e-06
9.43891e-05,5.74112e-05,9.36467e-06,1.29477e-10,8.11148e-17,12,13312,13312,0.000188225,1.0443e-06,2.31051e-07
0.000233781,4.63496e-05,1.75503e-05,1.29155e-10,8.11166e-17,32,13319,13319,0.00011502,-3.01841e-05,1.04124e-07
