X,Y,Z,area,volume,atomic_block,cellId,baseCellId,velocity_x,velocity_y,velocity_z
9.41482e-05,5.74104e-05,9.3645e-06,1.29212e-10,8.11163e-17,12,13312,13312,0,0,0
0.000233634,4.63881e-05,1.75502e-05,1.29212e-10,8.11163e-17,32,13319,13319,0,0,0
0.000472505,3.61593e-05,1.22061e-05,1.29212e-10,8.11163e-17,66,13360,13360,0,0,0
0.000224638,8.4212e-05,2.28658e-05,1.29212e-10,8.11163e-17,33,13411,13411,0,0,0
0.000508907,6.77932e-05,1.75626e-05,1.29212e-10,8.11163e-17,73,13439,13439,0,0,0
0.000425424,9.2373e-05,2.09549e-05,1.29212e-10,8.11163e-17,61,13466,13466,0,0,0
0.000518077,7.84215e-05,1.02113e-05,1.29212e-10,8.11163e-17,75,13613,13613,0,0,0
8.92325e-05,6.404e-05,2.83814e-05,1.29212e-10,8.11163e-17,12,13702,13702,0,0,0
0.000421198,2.50192e-05,1.30259e-05,1.29212e-10,8.11163e-17,60,13717,13717,0,0,0
0.000697033,5.39163e-05,1.95577e-05,1.29212e-10,8.11163e-17,100,13884,13884,0,0,0
0.000535077,4.73591e-05,1.42802e-05,1.29212e-10,8.11163e-17,76,13951,13951,0,0,0
0.000446528,3.63854e-05,1.94368e-05,1.29212e-10,8.11163e-17,62,14128,14128,0,0,0
0.000375458,0.000122016,9.11872e-06,1.29212e-10,8.11163e-17,53,14260,14260,0,0,0
0.000602253,6.50308e-05,2.61016e-05,1.29212e-10,8.11163e-17,86,14265,14265,0,0,0
0.00011752,5.82974e-05,9.77137e-06,1.29212e-10,8.11163e-17,16,14512,14512,0,0,0
0.000690923,7.00016e-05,1.25445e-05,1.29212e-10,8.11163e-17,99,14647,14647,0,0,0
0.000134934,7.0627e-05,1.49949e-05,1.29212e-10,8.11163e-17,19,14852,14852,0,0,0
0.000313959,0.000115172,1.98465e-05,1.29212e-10,8.11163e-17,45,15086,15086,0,0,0
0.000630695,6.71024e-05,1.08067e-05,1.29212e-10,8.11163e-17,91,15158,15158,0,0,0
3.46811e-05,6.40667e-05,1.05674e-05,1.29212e-10,8.11163e-17,4,15256,15256,0,0,0
8.09615e-05,5.21966e-05,1.72153e-05,1.29212e-10,8.11163e-17,10,15320,15320,0,0,0
0.000541835,5.2415e-05,1.74915e-05,1.29212e-10,8.11163e-17,76,15410,15410,0,0,0
0.000528114,8.06856e-05,1.0491e-05,1.29212e-10,8.11163e-17,75,15417,15417,0,0,0
0.000164173,6.34802e-05,6.34796e-06,1.29212e-10,8.11163e-17,22,15450,15450,0,0,0
0.000674222,5.54479e-05,9.65684e-06,1.29212e-10,8.11163e-17,96,15495,15495,0,0,0
0.000435247,9.32126e-05,1.74738e-05,1.29212e-10,8.11163e-17,63,15550,15550,0,0,0
0.000484223,8.30821e-05,2.22435e-05,1.29212e-10,8.11163e-17,69,15567,15567,0,0,0
0.000383912,1.05452e-05,1.87913e-05,1.29212e-10,8.11163e-17,54,15569,15569,0,0,0
0.000558104,5.3921e-05,1.04715e-05,1.29212e-10,8.11163e-17,80,15586,15586,0,0,0
0.000197791,5.27798e-05,1.17979e-05,1.29212e-10,8.11163e-17,28,15591,15591,0,0,0
0.000446928,9.61867e-05,2.30972e-05,1.29212e-10,8.11163e-17,63,15608,15608,0,0,0
0.000454744,3.11142e-05,1.93723e-05,1.29212e-10,8.11163e-17,64,15652,15652,0,0,0
0.000594748,6.93733e-05,1.37785e-05,1.29212e-10,8.11163e-17,85,15668,15668,0,0,0
0.000473547,9.56129e-05,1.09156e-05,1.29212e-10,8.11163e-17,67,15707,15707,0,0,0
0.00060031,6.20107e-05,1.10264e-05,1.29212e-10,8.11163e-17,86,15792,15792,0,0,0
7.16591e-05,5.57246e-05,1.5927e-05,1.29212e-10,8.11163e-17,10,15879,15879,0,0,0
0.000441026,0.000103131,1.85518e-05,1.29212e-10,8.11163e-17,63,15999,15999,0,0,0
4.6055e-05,7.27145e-05,1.85428e-05,1.29212e-10,8.11163e-17,7,16042,16042,0,0,0
0.000725186,7.05594e-05,1.87602e-05,1.29212e-10,8.11163e-17,105,16061,16061,0,0,0
0.000215264,7.83254e-05,2.65405e-05,1.29212e-10,8.11163e-17,31,16124,16124,0,0,0
0.000655023,6.97711e-05,1.05925e-05,1.29212e-10,8.11163e-17,95,16215,16215,0,0,0
0.000130867,5.51232e-05,9.77948e-06,1.29212e-10,8.11163e-17,18,16255,16255,0,0,0
0.000305181,0.000110607,1.16079e-05,1.29212e-10,8.11163e-17,43,16273,16273,0,0,0
0.000430078,2.99223e-05,2.01618e-05,1.29212e-10,8.11163e-17,60,16584,16584,0,0,0
0.000352362,0.000103955,1.30093e-05,1.29212e-10,8.11163e-17,51,16592,16592,0,0,0
0.00015074,5.93112e-05,1.00224e-05,1.29212e-10,8.11163e-17,20,16725,16725,0,0,0
0.000718376,6.48499e-05,1.77861e-05,1.29212e-10,8.11163e-17,102,16733,16733,0,0,0
0.000171428,7.20215e-05,1.70473e-05,1.29212e-10,8.11163e-17,25,16766,16766,0,0,0
3.74077e-05,6.91874e-05,1.73358e-05,1.29212e-10,8.11163e-17,5,16852,16852,0,0,0
0.000245562,8.20171e-05,1.09724e-05,1.29212e-10,8.11163e-17,35,16863,16863,0,0,0
0.000636247,6.77448e-05,2.0149e-05,1.29212e-10,8.11163e-17,91,16870,16870,0,0,0
0.000314286,9.41251e-05,1.16334e-05,1.29212e-10,8.11163e-17,45,16938,16938,0,0,0
0.000115586,6.87036e-05,1.05597e-05,1.29212e-10,8.11163e-17,17,16952,16952,0,0,0
0.000345101,0.000121004,1.22869e-05,1.29212e-10,8.11163e-17,49,17043,17043,0,0,0
0.000358548,0.000113786,1.22338e-05,1.29212e-10,8.11163e-17,51,17062,17062,0,0,0
0.000487056,8.17794e-05,7.89843e-06,1.29212e-10,8.11163e-17,69,17094,17094,0,0,0
0.000305131,3.06524e-05,1.70303e-05,1.29212e-10,8.11163e-17,42,17100,17100,0,0,0
0.000585903,7.21262e-05,1.90523e-05,1.29212e-10,8.11163e-17,85,17159,17159,0,0,0
0.000370132,0.000111242,2.11221e-05,1.29212e-10,8.11163e-17,53,17269,17269,0,0,0
0.00057602,7.24639e-05,1.30751e-05,1.29212e-10,8.11163e-17,83,17381,17381,0,0,0
3.57711e-05,5.66218e-05,1.64735e-05,1.29212e-10,8.11163e-17,4,17384,17384,0,0,0
0.000348101,0.000119951,2.27587e-05,1.29212e-10,8.11163e-17,49,17402,17402,0,0,0
0.000585699,6.89521e-05,9.26641e-06,1.29212e-10,8.11163e-17,85,17442,17442,0,0,0
0.000609764,6.49083e-05,1.14778e-05,1.29212e-10,8.11163e-17,86,17585,17585,0,0,0
5.10471e-05,5.95661e-05,1.08785e-05,1.29212e-10,8.11163e-17,6,17674,17674,0,0,0
0.00023808,8.17022e-05,1.4145e-05,1.29212e-10,8.11163e-17,35,17706,17706,0,0,0
0.000616632,5.57682e-05,1.56584e-05,1.29212e-10,8.11163e-17,88,17846,17846,0,0,0
0.000564486,6.98556e-05,1.13237e-05,1.29212e-10,8.11163e-17,81,17937,17937,0,0,0
0.000517246,6.8958e-05,1.4915e-05,1.29212e-10,8.11163e-17,75,18018,18018,0,0,0
0.000549118,5.84201e-05,1.83371e-05,1.29212e-10,8.11163e-17,78,18208,18208,0,0,0
0.000299304,0.000100216,9.7846e-06,1.29212e-10,8.11163e-17,43,18311,18311,0,0,0
0.000662395,5.63735e-05,2.34035e-05,1.29212e-10,8.11163e-17,94,18464,18464,0,0,0
0.000133477,6.37116e-05,2.17246e-05,1.29212e-10,8.11163e-17,18,18685,18685,0,0,0
7.51561e-05,6.49426e-05,9.79254e-06,1.29212e-10,8.11163e-17,10,18693,18693,0,0,0
0.000317296,0.000109593,2.30892e-05,1.29212e-10,8.11163e-17,45,18739,18739,0,0,0
0.000570317,5.26868e-05,1.98324e-05,1.29212e-10,8.11163e-17,82,18844,18844,0,0,0
0.000519923,6.95183e-05,2.3006e-05,1.29212e-10,8.11163e-17,75,18900,18900,0,0,0
0.000564407,6.59977e-05,2.73551e-05,1.29212e-10,8.11163e-17,80,18929,18929,0,0,0
0.00013416,5.41182e-05,1.65407e-05,1.29212e-10,8.11163e-17,18,19066,19066,0,0,0
0.000299493,9.97237e-05,1.67908e-05,1.29212e-10,8.11163e-17,43,19144,19144,0,0,0
0.000704805,7.4499e-05,1.82702e-05,1.29212e-10,8.11163e-17,101,19285,19285,0,0,0
0.000191741,7.6257e-05,1.9801e-05,1.29212e-10,8.11163e-17,27,19320,19320,0,0,0
0.000549032,6.97683e-05,1.07326e-05,1.29212e-10,8.11163e-17,79,19324,19324,0,0,0
0.000295116,3.36111e-05,1.674e-05,1.29212e-10,8.11163e-17,42,19430,19430,0,0,0
0.000148365,6.79013e-05,1.84932e-05,1.29212e-10,8.11163e-17,21,19447,19447,0,0,0
